20181128000000,O0060,0,1,F,N,0,F07
20181128000000,M0097,0,1,F,N,0,A02
20181128000000,O0096,1,0,L3,L,5,D06
20181128000000,X0099,3,0,F,L,20,B08
20181128000000,Y0095,1,0,F,N,5,D02
20181128000000,O0094,0,0,L3,L,0,D01
20181128000000,J0093,1,0,L3,L,5,F03
20181128000000,Y0092,4,0,F,N,30,A09
20181128000000,E0091,1,0,F,N,5,C04
20181128000000,N0090,3,0,F,N,15,D07
20181128000000,B0089,5,0,F,N,7,F08
20181128000000,G0088,3,0,R2,R,15,D10
20181128000000,W0087,1,0,L3,L,5,C08
20181128000000,H0086,0,0,F,N,0,D06
20181128000000,U0085,0,0,R3,R,0,D08
20181128000000,E0100,0,2,F,N,0,C07
20181128000000,A0098,1,0,F,N,5,E09
20181128000001,A0002,5,0,F,N,30,D05
20181128000001,L0001,4,0,F,N,20,B10
20181128000001,V0004,1,0,F,N,5,B02
20181128000001,K0003,3,0,F,N,35,C07
20181128000001,H0006,0,2,F,N,0,A02
20181128000001,Y0008,0,1,L3,L,0,D04
20181128000001,Y0007,1,0,R2,R,5,E10
20181128000001,P0005,1,0,F,N,5,F05
20181128000001,C0010,1,0,R1,R,4,B09
20181128000001,W0023,3,0,F,N,5,F08
20181128000001,I0009,3,0,F,N,12,F09
20181128000001,G0011,3,0,F,N,30,C01
20181128000001,T0012,5,0,F,N,30,E07
20181128000001,S0013,0,1,F,N,5,C02
20181128000001,N0014,0,2,R3,R,0,B08
20181128000001,T0015,1,0,R2,R,9,A07
20181128000001,L0016,3,0,F,N,15,F03
20181128000001,T0017,3,0,F,N,19,F09
20181128000001,I0018,0,0,F,N,15,C08
20181128000001,W0037,4,0,R2,N,40,E06
20181128000001,I0038,1,0,F,N,20,F04
20181128000001,O0043,2,0,L2,L,25,C01
20181128000001,J0039,3,0,R2,R,9,A03
20181128000001,W0040,1,0,F,N,25,E10
20181128000001,B0041,2,0,R3,R,15,D09
20181128000001,X0042,0,1,F,N,5,E01
20181128000001,Y0027,0,1,F,N,0,A02
20181128000001,J0028,1,0,F,N,10,B02
20181128000001,Q0029,0,2,F,N,0,F07
20181128000001,U0030,3,0,F,N,20,A03
20181128000001,M0031,0,0,R3,R,5,A05
20181128000001,F0032,3,0,F,N,30,E10
20181128000001,C0033,1,0,F,N,20,D10
20181128000001,W0034,0,1,F,N,5,D08
20181128000001,W0035,0,0,F,N,1,D04
20181128000001,M0036,3,0,F,N,20,C01
20181128000001,B0019,1,0,F,N,5,E06
20181128000001,S0020,1,0,F,N,3,F08
20181128000001,D0022,3,0,R3,R,15,E02
20181128000001,H0021,2,0,F,N,15,C01
20181128000001,G0024,0,2,R1,R,0,D07
20181128000001,A0025,0,3,R1,R,0,B02
20181128000001,S0026,0,1,F,N,0,C05
20181128000001,N0051,0,1,F,N,0,B10
20181128000001,O0052,4,0,F,N,45,D07
20181128000001,L0053,1,0,F,N,10,E08
20181128000001,A0054,0,3,F,N,0,D10
20181128000001,X0055,0,2,F,N,0,B07
20181128000001,G0056,0,0,F,N,0,A05
20181128000001,W0058,3,0,F,N,20,C06
20181128000001,Z0057,3,0,F,N,4,D01
20181128000001,C0048,3,0,L2,L,15,C07
20181128000001,X0050,4,0,R3,N,35,F03
20181128000001,Q0049,1,0,F,N,10,E10
20181128000001,B0045,3,0,F,N,40,F02
20181128000001,A0044,0,2,F,N,0,E10
20181128000001,F0047,0,1,F,N,15,B04
20181128000001,I0046,0,2,F,N,5,F01
20181128000001,X0071,0,2,R3,R,10,F08
20181128000001,S0072,4,0,F,N,30,F02
20181128000001,L0073,1,0,F,N,20,D04
20181128000001,W0061,3,0,F,N,20,D09
20181128000001,F0074,0,0,F,N,0,B10
20181128000001,G0075,4,0,F,N,24,C08
20181128000001,V0076,0,0,F,N,20,A03
20181128000001,A0077,4,0,L3,L,20,C01
20181128000001,O0078,5,0,R2,N,60,B01
20181128000001,A0079,0,1,F,N,0,A07
20181128000001,Q0080,1,0,L2,L,5,F04
20181128000001,H0081,0,1,R1,R,10,D05
20181128000001,C0082,0,2,F,N,0,D04
20181128000001,T0083,2,0,F,N,25,A02
20181128000001,C0084,1,0,F,N,1,B05
20181128000001,Z0059,1,0,F,N,6,E10
20181128000001,A0098,0,1,F,N,0,E01
20181128000001,E0100,3,0,F,N,15,C07
20181128000001,U0085,3,0,F,N,15,D09
20181128000001,H0086,4,0,F,N,20,D02
20181128000001,W0087,0,0,R1,R,5,C08
20181128000001,G0088,1,0,R1,R,20,D10
20181128000001,B0089,0,1,R1,R,0,F06
20181128000001,N0090,3,0,F,N,30,D04
20181128000001,E0091,0,1,F,N,0,C01
20181128000001,Y0092,0,2,F,N,0,A05
20181128000001,J0093,3,0,F,N,20,F09
20181128000001,O0094,3,0,F,N,15,D09
20181128000001,Y0095,5,0,F,N,30,D03
20181128000001,X0099,3,0,F,R,40,B07
20181128000001,O0096,0,1,F,N,0,D07
20181128000001,M0097,1,0,F,N,5,A02
20181128000001,O0060,0,2,L2,L,0,F01
20181128000001,N0062,2,0,L1,L,10,B05
20181128000001,B0063,4,0,R1,L,70,E01
20181128000001,B0064,1,0,R1,R,5,B02
20181128000001,J0065,0,3,F,N,0,C06
20181128000001,C0066,0,2,F,N,0,E06
20181128000001,B0067,4,0,F,N,60,F05
20181128000001,T0068,4,0,R1,N,60,C04
20181128000001,Z0069,3,0,F,N,40,E03
20181128000001,S0070,1,0,F,N,25,D10
20181128000002,V0004,1,0,F,N,10,B03
20181128000002,A0002,3,0,R1,R,45,D01
20181128000002,L0001,0,0,R2,R,20,B02
20181128000002,P0005,1,0,R3,R,10,F10
20181128000002,K0003,1,0,F,N,40,C02
20181128000002,H0006,2,0,F,N,10,A06
20181128000002,Y0008,3,0,R3,R,15,D04
20181128000002,Y0007,1,0,R3,R,10,E04
20181128000002,C0010,0,1,F,N,0,B04
20181128000002,W0023,0,0,F,N,5,F10
20181128000002,G0011,0,2,R1,R,10,C01
20181128000002,I0009,4,0,F,N,32,F05
20181128000002,S0013,1,0,F,N,10,C03
20181128000002,T0015,3,0,R3,R,24,A05
20181128000002,T0012,1,0,L3,L,35,E07
20181128000002,N0014,1,0,F,N,5,B03
20181128000002,W0037,3,0,L2,N,60,E09
20181128000002,L0016,3,0,R2,R,30,F06
20181128000002,T0017,0,1,F,N,9,F02
20181128000002,I0018,0,2,L1,L,0,C02
20181128000002,B0041,1,0,L1,L,20,D08
20181128000002,I0038,0,1,F,N,0,F10
20181128000002,O0043,0,1,L3,L,15,C04
20181128000002,J0039,3,0,R1,R,24,A06
20181128000002,W0040,1,0,F,N,30,E10
20181128000002,J0028,3,0,R1,R,25,B01
20181128000002,X0042,1,0,F,N,10,E05
20181128000002,Y0027,0,1,F,N,0,A07
20181128000002,Q0029,0,1,F,N,0,F06
20181128000002,C0033,1,0,F,N,25,D10
20181128000002,U0030,3,0,F,N,35,A02
20181128000002,M0031,1,0,F,N,10,A02
20181128000002,F0032,1,0,L2,L,35,E07
20181128000002,B0019,2,0,F,N,15,E03
20181128000002,W0034,5,0,L3,L,30,D09
20181128000002,W0035,2,0,F,N,11,D01
20181128000002,M0036,0,2,F,N,0,C04
20181128000002,H0021,3,0,F,N,30,C01
20181128000002,S0020,0,0,L2,L,0,F05
20181128000002,D0022,3,0,F,N,30,E02
20181128000002,G0024,3,0,F,N,15,D09
20181128000002,A0025,2,0,F,N,10,B06
20181128000002,A0054,0,0,F,N,0,D03
20181128000002,L0053,0,1,F,N,0,E05
20181128000002,S0026,1,0,R3,R,5,C03
20181128000002,O0052,0,1,F,N,35,D05
20181128000002,N0051,3,0,F,N,15,B02
20181128000002,Q0049,1,0,R1,R,15,E03
20181128000002,X0050,5,0,R3,R,75,F08
20181128000002,C0048,0,1,L1,L,5,C01
20181128000002,Z0057,3,0,R2,R,19,D08
20181128000002,W0058,1,0,F,N,25,C09
20181128000002,X0055,0,0,F,N,0,B02
20181128000002,G0056,3,0,L3,L,15,A09
20181128000002,S0072,1,0,F,N,35,F10
20181128000002,B0045,4,0,F,L,70,F01
20181128000002,A0044,1,0,R3,R,5,E06
20181128000002,F0047,0,1,F,N,0,B06
20181128000002,I0046,5,0,L2,L,30,F06
20181128000002,X0071,3,0,L1,N,30,F10
20181128000002,L0073,3,0,L3,L,35,D05
20181128000002,F0074,0,0,F,N,0,B03
20181128000002,G0075,0,1,F,N,14,C01
20181128000002,W0061,3,0,F,N,35,D03
20181128000002,V0076,3,0,F,N,35,A02
20181128000002,A0077,3,0,F,N,35,C07
20181128000002,O0078,3,0,F,N,80,B06
20181128000002,A0079,3,0,F,N,15,A04
20181128000002,Q0080,0,1,L3,L,0,F05
20181128000002,H0081,0,1,F,N,0,D08
20181128000002,C0082,0,0,F,N,0,D08
20181128000002,T0083,3,0,R2,R,40,A03
20181128000002,H0086,3,0,F,N,35,D01
20181128000002,U0085,1,0,F,N,20,D10
20181128000002,E0100,1,0,F,N,6,C01
20181128000002,A0098,1,0,R1,R,5,E03
20181128000002,Z0059,2,0,F,N,16,E07
20181128000002,C0084,1,0,F,N,6,B03
20181128000002,Y0092,4,0,L3,N,9,A05
20181128000002,E0091,1,0,R2,R,5,C05
20181128000002,N0090,2,0,F,N,12,D08
20181128000002,B0089,0,1,F,N,0,F03
20181128000002,G0088,3,0,L1,L,35,D09
20181128000002,W0087,3,0,F,N,20,C09
20181128000002,O0096,5,0,F,N,25,D08
20181128000002,X0099,4,0,F,R,21,B04
20181128000002,Y0095,3,0,F,N,45,D02
20181128000002,O0094,0,0,F,N,15,D04
20181128000002,B0063,1,0,R1,L,75,E04
20181128000002,J0093,0,1,F,N,10,F06
20181128000002,J0065,1,0,F,N,5,C05
20181128000002,B0064,1,0,R3,R,10,B01
20181128000002,N0062,4,0,F,N,9,B08
20181128000002,O0060,0,3,F,N,0,F05
20181128000002,M0097,3,0,R1,R,20,A05
20181128000002,C0066,1,0,F,N,5,E10
20181128000002,B0067,4,0,F,N,90,F03
20181128000002,T0068,0,0,F,L,60,C02
20181128000002,Z0069,0,2,R2,R,20,E04
20181128000002,S0070,3,0,F,N,40,D08
20181128000003,L0001,3,0,L3,L,35,B09
20181128000003,A0002,0,1,F,N,35,D08
20181128000003,V0004,3,0,F,N,25,B01
20181128000003,Y0008,3,0,F,N,9,D09
20181128000003,P0005,3,0,F,N,25,F05
20181128000003,H0006,1,0,R3,R,15,A08
20181128000003,K0003,1,0,F,N,45,C09
20181128000003,W0023,5,0,F,N,30,F08
20181128000003,Y0007,0,1,F,N,0,E06
20181128000003,C0010,3,0,R2,R,15,B07
20181128000003,G0011,0,2,L1,L,0,C06
20181128000003,T0015,1,0,L2,L,29,A07
20181128000003,I0009,3,0,L1,L,47,F07
20181128000003,S0013,0,1,F,N,0,C06
20181128000003,N0014,1,0,F,N,10,B07
20181128000003,T0012,3,0,F,N,50,E06
20181128000003,I0018,3,0,R2,R,15,C04
20181128000003,L0016,0,0,F,N,30,F09
20181128000003,W0037,3,0,R3,R,80,E05
20181128000003,T0017,3,0,F,N,24,F02
20181128000003,B0041,3,0,F,N,35,D02
20181128000003,I0038,0,0,F,N,0,F04
20181128000003,O0043,0,0,F,N,15,C07
20181128000003,J0039,1,0,F,N,29,A06
20181128000003,Q0029,1,0,F,N,1,F04
20181128000003,Y0027,2,0,F,N,10,A10
20181128000003,X0042,1,0,L1,L,15,E02
20181128000003,W0040,0,2,L1,L,10,E08
20181128000003,J0028,3,0,L2,L,40,B04
20181128000003,M0031,0,1,F,N,0,A09
20181128000003,F0032,0,2,F,N,15,E01
20181128000003,U0030,1,0,F,N,40,A02
20181128000003,C0033,0,0,F,N,25,D05
20181128000003,M0036,3,0,F,N,15,C04
20181128000003,B0019,2,0,L1,L,25,E02
20181128000003,W0034,1,0,F,N,35,D02
20181128000003,W0035,2,0,F,N,21,D07
20181128000003,G0024,3,0,L3,L,9,D01
20181128000003,H0021,2,0,F,N,40,C06
20181128000003,S0020,3,0,F,N,15,F09
20181128000003,D0022,0,1,F,N,20,E05
20181128000003,A0025,1,0,F,N,15,B07
20181128000003,N0051,0,2,F,N,0,B02
20181128000003,A0054,0,2,F,N,0,D02
20181128000003,L0053,0,1,F,N,0,E04
20181128000003,S0026,1,0,R2,R,10,C03
20181128000003,O0052,3,0,F,N,50,D02
20181128000003,G0056,0,1,R2,R,5,A01
20181128000003,Q0049,1,0,F,N,20,E10
20181128000003,X0050,0,3,F,N,55,F10
20181128000003,C0048,0,1,F,N,0,C05
20181128000003,Z0057,3,0,L2,L,10,D01
20181128000003,W0058,3,0,F,N,40,C08
20181128000003,X0055,0,2,L1,L,0,B02
20181128000003,B0045,3,0,R2,N,90,F03
20181128000003,S0072,0,1,F,N,25,F08
20181128000003,F0047,2,0,F,N,10,B09
20181128000003,A0044,0,1,F,N,0,E02
20181128000003,X0071,4,0,L1,R,60,F10
20181128000003,O0078,3,0,F,L,100,B09
20181128000003,A0077,0,2,F,N,15,C02
20181128000003,V0076,3,0,F,N,15,A10
20181128000003,W0061,2,0,F,N,45,D07
20181128000003,G0075,4,0,F,N,10,C07
20181128000003,F0074,2,0,L2,L,10,B05
20181128000003,L0073,1,0,F,N,40,D08
20181128000003,I0046,1,0,F,N,35,F09
20181128000003,A0079,0,3,R2,R,0,A06
20181128000003,Q0080,0,1,R1,R,0,F10
20181128000003,H0081,3,0,F,N,15,D10
20181128000003,H0086,1,0,F,N,40,D05
20181128000003,T0083,0,2,F,N,20,A09
20181128000003,C0082,1,0,F,N,5,D01
20181128000003,C0084,0,0,R1,R,6,B10
20181128000003,Z0059,0,1,R2,R,6,E05
20181128000003,A0098,1,0,F,N,10,E07
20181128000003,E0100,0,1,R1,R,0,C05
20181128000003,U0085,1,0,F,N,25,D09
20181128000003,Y0092,3,0,F,N,29,A09
20181128000003,E0091,0,2,R3,R,0,C01
20181128000003,N0090,3,0,R2,R,27,D07
20181128000003,B0089,0,0,F,N,0,F10
20181128000003,G0088,5,0,R1,R,18,D08
20181128000003,W0087,5,0,F,N,45,C09
20181128000003,O0096,1,0,R1,R,30,D04
20181128000003,X0099,4,0,R2,R,51,B05
20181128000003,Y0095,1,0,R2,R,50,D03
20181128000003,O0094,0,2,F,N,0,D10
20181128000003,B0063,3,0,L1,N,95,E02
20181128000003,J0093,4,0,R3,R,9,F06
20181128000003,J0065,5,0,F,N,30,C04
20181128000003,B0064,5,0,F,N,35,B08
20181128000003,N0062,1,0,F,N,14,B05
20181128000003,O0060,0,1,F,N,0,F08
20181128000003,M0097,3,0,F,N,35,A10
20181128000003,C0066,0,0,F,N,5,E03
20181128000003,B0067,5,0,L3,N,130,F06
20181128000003,T0068,4,0,R2,N,90,C06
20181128000003,Z0069,1,0,F,N,25,E07
20181128000003,S0070,1,0,F,N,45,D05
20181128000004,V0004,2,0,F,N,35,B09
20181128000004,L0001,4,0,R3,R,55,B10
20181128000004,A0002,3,0,F,N,50,D08
20181128000004,H0006,0,1,F,N,5,A08
20181128000004,K0003,5,0,F,N,70,C03
20181128000004,Y0008,0,3,R2,R,0,D08
20181128000004,P0005,5,0,L3,L,50,F03
20181128000004,W0023,0,1,L2,L,20,F03
20181128000004,G0011,0,0,F,N,0,C03
20181128000004,Y0007,2,0,L2,L,10,E01
20181128000004,C0010,2,0,F,N,25,B05
20181128000004,T0012,0,1,F,N,40,E09
20181128000004,T0015,0,1,F,N,19,A08
20181128000004,I0009,1,0,L2,L,52,F09
20181128000004,S0013,1,0,F,N,5,C03
20181128000004,N0014,0,1,F,N,0,B06
20181128000004,L0016,2,0,F,N,40,F01
20181128000004,I0018,1,0,F,N,20,C02
20181128000004,W0037,0,2,L1,L,70,E09
20181128000004,O0043,1,0,F,N,20,C01
20181128000004,J0039,2,0,F,N,39,A10
20181128000004,T0017,0,0,F,N,24,F07
20181128000004,B0041,1,0,R1,R,40,D08
20181128000004,I0038,1,0,F,N,5,F04
20181128000004,J0028,2,0,F,N,50,B08
20181128000004,Q0029,4,0,R2,R,21,F01
20181128000004,Y0027,0,1,F,N,0,A08
20181128000004,X0042,1,0,F,N,20,E03
20181128000004,W0040,4,0,R1,R,30,E07
20181128000004,U0030,0,1,F,N,2,A09
20181128000004,M0031,0,0,F,N,0,A02
20181128000004,F0032,0,0,F,N,15,E07
20181128000004,C0033,0,1,L1,L,15,D06
20181128000004,M0036,1,0,R1,R,20,C07
20181128000004,B0019,3,0,L3,L,12,E01
20181128000004,W0035,4,0,F,N,41,D06
20181128000004,W0034,0,1,F,N,25,D05
20181128000004,A0025,0,1,F,N,5,B02
20181128000004,G0024,1,0,F,N,14,D07
20181128000004,H0021,2,0,L1,L,50,C03
20181128000004,S0020,0,3,F,N,0,F02
20181128000004,D0022,0,1,F,N,10,E10
20181128000004,O0052,0,1,F,N,40,D10
20181128000004,N0051,0,0,F,N,0,B06
20181128000004,A0054,5,0,R3,R,25,D08
20181128000004,L0053,4,0,F,N,20,E03
20181128000004,S0026,5,0,F,N,35,C01
20181128000004,Z0057,3,0,R1,R,7,D03
20181128000004,G0056,1,0,F,N,10,A06
20181128000004,Q0049,1,0,F,N,25,E04
20181128000004,X0050,0,2,L3,N,45,F06
20181128000004,C0048,0,0,R2,R,0,C02
20181128000004,B0045,1,0,L1,R,95,F04
20181128000004,S0072,3,0,L3,L,40,F03
20181128000004,X0055,5,0,R3,R,25,B03
20181128000004,W0058,0,0,R1,R,40,C08
20181128000004,A0044,1,0,F,N,5,E04
20181128000004,F0047,1,0,F,N,15,B06
20181128000004,W0061,1,0,L3,L,50,D01
20181128000004,X0071,0,2,R1,R,50,F02
20181128000004,O0078,5,0,R1,N,140,B05
20181128000004,A0077,0,0,L3,L,15,C07
20181128000004,V0076,3,0,F,N,30,A09
20181128000004,G0075,3,0,R2,R,25,C08
20181128000004,F0074,0,0,L3,L,10,B08
20181128000004,Q0080,0,1,L3,L,0,F01
20181128000004,L0073,1,0,F,N,45,D09
20181128000004,I0046,0,1,F,N,25,F09
20181128000004,A0079,3,0,F,N,15,A03
20181128000004,H0081,5,0,R2,R,40,D04
20181128000004,H0086,1,0,F,N,45,D08
20181128000004,T0083,0,0,F,N,20,A07
20181128000004,C0082,0,2,F,N,0,D05
20181128000004,U0085,3,0,F,N,40,D10
20181128000004,C0084,1,0,R1,R,11,B04
20181128000004,Z0059,2,0,R3,R,16,E08
20181128000004,A0098,3,0,F,N,25,E05
20181128000004,E0100,0,0,F,N,0,C04
20181128000004,W0087,1,0,F,N,50,C06
20181128000004,Y0092,3,0,F,R,49,A01
20181128000004,E0091,3,0,R1,R,15,C09
20181128000004,N0090,5,0,F,N,52,D02
20181128000004,B0089,2,0,F,N,10,F04
20181128000004,B0063,4,0,F,N,125,E03
20181128000004,G0088,1,0,F,N,23,D02
20181128000004,O0096,0,2,F,N,10,D02
20181128000004,X0099,4,0,L3,R,81,B09
20181128000004,Y0095,5,0,F,N,75,D01
20181128000004,O0094,3,0,F,N,15,D03
20181128000004,J0093,4,0,F,N,8,F08
20181128000004,M0097,2,0,F,N,45,A08
20181128000004,J0065,0,1,F,N,0,C08
20181128000004,B0064,1,0,F,N,40,B10
20181128000004,N0062,1,0,F,N,19,B06
20181128000004,O0060,1,0,R1,R,5,F02
20181128000004,C0066,1,0,L3,L,10,E10
20181128000004,T0068,4,0,L1,L,120,C08
20181128000004,B0067,4,0,L3,R,160,F04
20181128000004,Z0069,3,0,F,N,40,E10
20181128000004,S0070,3,0,F,N,60,D09
20181128000005,A0002,1,0,F,N,55,D07
20181128000005,L0001,2,0,F,N,65,B01
20181128000005,V0004,0,0,F,N,35,B01
20181128000005,Y0008,1,0,F,N,5,D09
20181128000005,K0003,0,2,L3,L,50,C03
20181128000005,P0005,1,0,F,N,55,F06
20181128000005,H0006,1,0,L3,L,10,A05
20181128000005,Y0007,0,0,R1,R,10,E10
20181128000005,C0010,0,1,F,N,15,B07
20181128000005,W0023,1,0,F,N,25,F01
20181128000005,G0011,3,0,L3,L,15,C03
20181128000005,S0013,1,0,F,N,10,C07
20181128000005,N0014,3,0,F,N,15,B02
20181128000005,T0015,3,0,F,N,34,A05
20181128000005,T0012,1,0,F,N,45,E09
20181128000005,I0009,3,0,F,N,67,F04
20181128000005,L0016,1,0,F,N,45,F08
20181128000005,I0018,3,0,F,N,35,C07
20181128000005,W0037,3,0,R2,N,90,E06
20181128000005,I0038,0,1,F,N,0,F01
20181128000005,B0041,5,0,F,N,65,D10
20181128000005,T0017,3,0,F,N,39,F10
20181128000005,J0039,3,0,F,N,16,A09
20181128000005,O0043,0,1,F,N,10,C08
20181128000005,W0040,1,0,F,N,35,E09
20181128000005,X0042,3,0,F,N,10,E09
20181128000005,Y0027,0,1,R2,R,0,A09
20181128000005,Q0029,3,0,F,N,36,F04
20181128000005,J0028,1,0,L3,L,55,B03
20181128000005,C0033,5,0,F,N,40,D01
20181128000005,M0031,0,1,F,N,0,A04
20181128000005,F0032,0,2,F,N,0,E01
20181128000005,U0030,0,2,F,N,0,A03
20181128000005,B0019,0,0,F,N,12,E10
20181128000005,M0036,3,0,L1,L,35,C08
20181128000005,W0035,0,1,F,N,31,D07
20181128000005,W0034,0,1,F,N,15,D10
20181128000005,S0020,4,0,F,N,20,F10
20181128000005,A0025,0,1,F,N,0,B10
20181128000005,G0024,1,0,F,N,19,D03
20181128000005,D0022,0,1,L2,L,0,E10
20181128000005,H0021,3,0,R1,R,19,C02
20181128000005,S0026,4,0,F,N,55,C02
20181128000005,A0054,3,0,F,N,12,D09
20181128000005,L0053,1,0,F,N,25,E01
20181128000005,O0052,0,0,L1,L,12,D01
20181128000005,N0051,3,0,F,N,4,B08
20181128000005,C0048,0,1,F,N,0,C03
20181128000005,G0056,0,1,L1,L,0,A04
20181128000005,Z0057,3,0,F,N,22,D01
20181128000005,Q0049,0,2,L3,L,5,E03
20181128000005,X0050,3,0,R1,R,65,F10
20181128000005,S0072,1,0,F,N,45,F09
20181128000005,W0058,1,0,R3,R,45,C04
20181128000005,X0055,0,1,F,N,15,B06
20181128000005,B0045,4,0,R2,N,125,F06
20181128000005,A0044,3,0,R2,R,20,E03
20181128000005,F0047,1,0,L2,L,6,B06
20181128000005,A0077,0,2,F,N,0,C05
20181128000005,W0061,1,0,F,N,55,D07
20181128000005,X0071,4,0,F,N,24,F01
20181128000005,G0075,1,0,F,N,9,C04
20181128000005,V0076,0,1,F,N,20,A05
20181128000005,O0078,4,0,F,N,51,B07
20181128000005,A0079,1,0,F,N,20,A09
20181128000005,Q0080,1,0,F,N,5,F10
20181128000005,I0046,0,1,F,N,15,F07
20181128000005,H0081,0,0,F,N,40,D06
20181128000005,L0073,0,1,F,N,35,D05
20181128000005,F0074,1,0,F,N,15,B04
20181128000005,C0082,3,0,R1,R,15,D03
20181128000005,T0083,0,2,R3,R,0,A07
20181128000005,H0086,3,0,F,N,60,D08
20181128000005,E0100,1,0,L2,L,5,C09
20181128000005,C0084,0,0,F,N,11,B04
20181128000005,U0085,1,0,F,N,45,D07
20181128000005,A0098,1,0,F,N,30,E06
20181128000005,Z0059,1,0,F,N,21,E07
20181128000005,N0090,2,0,F,N,62,D09
20181128000005,W0087,3,0,F,N,65,C02
20181128000005,Y0092,4,0,L2,N,79,A08
20181128000005,E0091,1,0,F,N,20,C09
20181128000005,O0094,1,0,R3,R,20,D07
20181128000005,G0088,2,0,R1,R,33,D08
20181128000005,O0096,1,0,F,N,15,D02
20181128000005,Y0095,0,2,L2,L,55,D01
20181128000005,X0099,3,0,F,L,101,B03
20181128000005,B0089,0,0,F,N,10,F06
20181128000005,B0063,0,2,L3,L,115,E09
20181128000005,N0062,3,0,F,N,34,B05
20181128000005,O0060,5,0,R3,R,30,F07
20181128000005,B0064,3,0,F,N,55,B07
20181128000005,J0065,2,0,F,N,10,C10
20181128000005,M0097,0,2,F,N,25,A04
20181128000005,J0093,0,0,L2,L,8,F07
20181128000005,T0068,5,0,F,N,48,C03
20181128000005,Z0069,1,0,F,N,45,E10
